Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
87,0.5607756435871124,80.625,1.1954275465011597,48.5
88,0.5764301180839538,77.1875,1.1935219144821168,48.75
89,0.5302686631679535,78.75,1.1931004428863525,48.25
90,0.5456250071525574,79.0625,1.1922073984146118,48.5
91,0.5584622502326966,74.0625,1.1879884672164918,48.75
92,0.5654480636119843,77.1875,1.1833688116073608,48.5
93,0.5513865292072296,80.0,1.1801754140853882,49.25
94,0.5398840188980103,79.6875,1.1813876962661742,48.0
95,0.5136173844337464,80.625,1.176606869697571,48.5
96,0.4881271064281464,80.625,1.1708255481719971,48.75
97,0.480497270822525,80.3125,1.1792493104934691,47.0
98,0.5547483444213868,77.5,1.1856850051879884,48.0
99,0.6094502985477448,74.0625,1.1710564041137694,47.0
100,0.4852170407772064,82.8125,1.1839917373657227,48.0
