Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
1,2.564312553405762,15.625,4.374966297149658,3.25
2,1.9644219160079956,26.875,4.048437461853028,4.5
3,1.814614200592041,30.9375,3.778834648132324,5.75
4,1.8697801113128663,32.5,3.528697929382324,5.75
5,1.5617255687713623,38.125,3.422939109802246,6.5
6,1.550587821006775,45.0,3.2953199100494386,9.25
7,1.4631020784378053,42.8125,3.2021263217926026,10.25
8,1.4883152008056642,46.25,3.154721441268921,9.25
9,1.552527093887329,40.9375,3.170093421936035,10.0
10,1.4860453605651855,43.75,3.1712377643585206,10.0
11,1.4750365257263183,41.5625,3.12693941116333,10.25
12,1.3337446212768556,44.0625,3.0993542766571043,10.5
13,1.2351858377456666,51.25,3.127356595993042,10.0
14,1.288051962852478,48.4375,3.032873020172119,12.0
15,1.3082599401474,46.875,3.010668773651123,11.5
16,1.3033096075057984,45.625,3.0161883640289306,13.5
17,1.2516657352447509,48.4375,3.016708641052246,11.0
18,1.3372704267501831,45.625,3.026357069015503,12.25
19,1.2561991572380067,47.8125,3.0260393238067627,11.0
20,1.184094524383545,50.3125,2.9912117385864256,11.0
21,1.2376000046730042,49.0625,2.963971881866455,10.75
22,1.1230328321456908,53.75,2.9584875965118407,12.5
23,1.0972944021224975,54.0625,2.8937786865234374,13.75
24,1.1190679788589477,51.875,2.883996915817261,13.0
25,1.1098347783088685,51.5625,2.883367967605591,13.25
26,1.0758785486221314,52.5,2.9192874431610107,13.0
27,1.057731318473816,53.75,2.9008952236175536,14.0
28,1.0600236654281616,51.875,2.8750041484832765,12.0
29,1.1554704189300538,49.6875,2.8504010009765626,12.5
30,1.081804621219635,53.125,2.890763273239136,14.0
31,1.1416488766670227,49.6875,2.8311370277404784,15.75
32,1.1409930467605591,49.0625,2.8096429252624513,12.75
33,1.0867574691772461,51.25,2.8031204891204835,12.75
34,1.1062800645828248,54.0625,2.8009900283813476,13.75
35,1.051554024219513,53.4375,2.824143466949463,11.5
36,1.2143621683120727,51.875,2.8155667781829834,12.5
37,1.0243328928947448,53.75,2.808969707489014,12.25
38,1.0422065258026123,50.9375,2.7756175994873047,12.75
39,1.1338810801506043,53.125,2.7846862411499025,12.5
40,1.0530046224594116,50.3125,2.7524891757965086,13.5
41,0.9368202209472656,58.75,2.8188806533813477,11.0
42,1.0696563601493836,54.0625,2.7736153316497805,12.75
43,1.1677424311637878,51.5625,2.7361604309082033,13.0
44,1.0334447145462036,55.0,2.7278053092956545,13.0
45,1.0501007318496705,51.875,2.772247791290283,12.5
46,1.1627943754196166,48.125,2.695478630065918,12.5
47,1.1084559559822083,49.6875,2.737843494415283,12.0
48,0.9807550787925721,51.5625,2.724019422531128,12.25
49,1.1121399998664856,50.0,2.7059492301940917,12.25
50,1.064642345905304,51.25,2.677967166900635,14.0
51,1.0232475876808167,51.5625,2.6889015007019044,15.25
52,1.084539246559143,50.625,2.6998595333099367,13.25
53,1.1155416369438171,51.25,2.6632935619354248,13.25
54,1.067915713787079,52.8125,2.684739589691162,13.25
55,1.0417481541633606,48.125,2.6718265914916994,12.25
56,1.0874501705169677,52.1875,2.622758636474609,11.25
57,0.9959810376167297,51.25,2.635895586013794,12.25
58,1.09616379737854,55.3125,2.617767753601074,12.0
59,1.0438230872154235,52.5,2.621945343017578,14.25
60,1.036626410484314,53.75,2.6141313171386718,13.25
61,1.0206783652305602,56.25,2.6538679218292236,12.5
62,0.9891942262649536,53.75,2.626554584503174,14.25
63,1.0359321713447571,53.4375,2.606229600906372,14.25
64,1.041502344608307,54.375,2.596218309402466,12.0
65,1.06573725938797,52.8125,2.5808191871643067,13.75
66,1.0585382461547852,50.9375,2.566541223526001,12.25
67,1.0727506637573243,50.625,2.6215349578857423,13.5
68,1.122962486743927,49.6875,2.551517868041992,13.5
69,1.06201411485672,53.125,2.549611921310425,12.75
70,1.086657702922821,56.25,2.6378641891479493,13.5
71,1.042909359931946,55.0,2.607558765411377,14.0
72,1.1471611976623535,50.0,2.537520523071289,13.25
73,1.1193029046058656,48.4375,2.5665188217163086,14.5
74,1.003902006149292,55.625,2.585473127365112,13.75
75,0.9743317127227783,54.6875,2.5757260131835937,14.0
76,1.0712549924850463,56.25,2.5509519577026367,14.0
77,0.9082616686820983,56.5625,2.5203436374664308,14.0
78,1.0005568504333495,52.1875,2.5802420711517335,13.5
79,0.9924328088760376,51.875,2.5454007244110106,14.75
80,0.9997902035713195,53.75,2.5673646450042726,13.25
81,1.004207444190979,54.0625,2.5186205863952638,14.5
82,0.9424603343009949,57.1875,2.519390172958374,11.75
83,0.9937707662582398,54.0625,2.5154258155822755,14.5
84,0.9837387919425964,54.375,2.4931020736694336,13.75
85,0.9965423464775085,54.6875,2.5258670616149903,13.5
86,1.0005447745323182,52.8125,2.5044508838653563,14.5
87,1.0513331651687623,54.6875,2.4817245292663572,14.25
88,1.0234519958496093,53.75,2.5326206398010256,14.0
89,1.0178794026374818,56.875,2.4879823684692384,14.0
90,1.0165991187095642,50.9375,2.4975772094726563,15.75
91,1.1234930515289308,47.5,2.507450065612793,13.25
92,1.1135435223579406,48.75,2.478012056350708,14.75
93,1.0449870347976684,56.25,2.440011568069458,14.25
94,1.0611162900924682,53.75,2.450619487762451,15.5
95,0.9633161902427674,55.9375,2.499361696243286,12.5
96,0.9641617774963379,55.0,2.439900779724121,13.5
97,0.9532832980155945,56.5625,2.436775417327881,15.75
98,1.0348300695419312,52.8125,2.431427583694458,14.5
99,1.0105118155479431,56.5625,2.420220308303833,13.5
100,0.9376453518867492,56.875,2.4642365169525147,15.25
