Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
77,0.5635328352451324,81.875,1.366101984977722,54.5
78,0.7289447546005249,74.0625,1.3581699895858765,54.25
79,0.7783024907112122,73.75,1.345499930381775,55.0
80,0.7024877190589904,76.25,1.3480259132385255,55.0
81,0.7109858632087708,73.75,1.3531954383850098,54.0
82,0.5768441557884216,80.0,1.357383918762207,55.0
83,0.6981950163841247,73.4375,1.3593918800354003,54.5
84,0.6121007561683655,77.1875,1.3349213933944701,54.75
85,0.6790527999401093,77.1875,1.3277949380874634,54.75
86,0.6181030392646789,77.8125,1.3477430582046508,54.5
87,0.5661897361278534,80.9375,1.3441832733154297,54.0
88,0.686608862876892,75.625,1.3486739349365235,55.0
89,0.68087078332901,77.5,1.3463899612426757,54.0
90,0.6626704335212708,77.1875,1.3209343242645264,55.5
91,0.6227203965187073,75.9375,1.3050652980804442,56.25
92,0.6393259525299072,78.75,1.3124220752716065,56.0
93,0.5711812496185302,80.0,1.3394287776947023,54.25
94,0.6187122344970704,78.125,1.342995343208313,55.25
95,0.683084762096405,75.625,1.3311873245239259,55.25
96,0.5892481446266175,80.3125,1.3227431535720826,55.0
97,0.6466965913772583,76.5625,1.3260535764694215,55.25
98,0.7313442468643189,73.75,1.2995510387420655,56.25
99,0.6511931240558624,75.3125,1.3264431476593017,54.25
100,0.6917566776275634,75.0,1.3045359325408936,54.5
