Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
1,1.251833200454712,51.25,1.9303250694274903,31.5
2,0.8724403262138367,68.125,1.5706352710723877,47.0
3,0.7556800484657288,73.125,1.441724934577942,47.5
4,0.7075359582901001,75.625,1.3729870986938477,52.75
5,0.8187252879142761,70.0,1.3597223234176636,52.5
6,0.7388586878776551,74.6875,1.3076932954788207,55.25
7,0.6310761332511902,77.5,1.29509699344635,56.5
8,0.6494549751281739,73.125,1.2616273832321168,56.5
9,0.6413609623908997,79.0625,1.2348006439208985,57.25
10,0.7403545498847961,72.5,1.2359542512893678,54.5
11,0.6187470555305481,78.125,1.2181005716323852,58.0
12,0.6268704533576965,78.4375,1.172983226776123,58.0
13,0.6551804065704345,74.6875,1.1945360898971558,56.5
14,0.5956631243228913,79.0625,1.1693236446380615,56.75
15,0.6868218898773193,75.9375,1.1754310750961303,58.25
16,0.658987683057785,76.5625,1.1559541606903077,59.75
17,0.6533006310462952,77.1875,1.1458640050888063,57.75
18,0.5574548125267029,78.4375,1.1456777715682984,58.5
19,0.5430717289447784,80.9375,1.1360184288024902,59.0
20,0.6763504266738891,76.25,1.1375144624710083,57.25
21,0.5921618819236756,77.5,1.1168694162368775,59.0
22,0.6335785448551178,76.25,1.1226664304733276,58.0
23,0.6548201382160187,76.875,1.12653826713562,56.75
24,0.5139354526996612,80.625,1.0958059120178223,59.25
25,0.5755393981933594,77.1875,1.0933370637893676,59.25
26,0.5475220620632172,80.625,1.1030779314041137,59.0
27,0.5647569298744202,79.375,1.0950831270217896,58.0
28,0.5568311929702758,79.6875,1.1129511642456054,57.75
29,0.5364536583423615,80.9375,1.0936908388137818,58.5
30,0.5881132006645202,76.25,1.078814516067505,59.0
31,0.5406529009342194,81.5625,1.0825781631469726,58.75
32,0.6711083173751831,74.0625,1.0702733516693115,60.25
33,0.5492841362953186,81.25,1.0893511486053467,57.75
34,0.5846567153930664,78.125,1.0782906103134156,58.5
35,0.5218035995960235,80.3125,1.066919937133789,58.75
36,0.6026879549026489,77.5,1.0712986135482787,59.75
37,0.5641732573509216,78.75,1.0759217596054078,59.0
38,0.704118835926056,73.125,1.0688313388824462,59.5
39,0.5608841240406036,79.6875,1.0573332691192627,59.75
40,0.5563949763774871,79.6875,1.0713239288330079,58.75
41,0.5511472582817077,80.625,1.0651199579238892,59.25
42,0.573865783214569,75.3125,1.0873608875274658,58.25
43,0.567504370212555,78.4375,1.0578086519241332,59.5
44,0.612738162279129,75.625,1.0722950077056885,59.0
45,0.5628691971302032,77.8125,1.0559310150146484,60.25
46,0.5591463446617126,78.125,1.056397089958191,59.25
47,0.5339531660079956,78.75,1.0592885303497315,59.5
48,0.5705879271030426,76.25,1.0639614582061767,58.75
49,0.5562168717384338,79.375,1.051436882019043,59.5
50,0.48521251082420347,83.125,1.0603026008605958,60.0
51,0.5965135514736175,77.1875,1.0591185188293457,59.5
52,0.5685291528701782,78.4375,1.0695011377334596,58.5
53,0.595218813419342,75.9375,1.0530394315719604,59.5
54,0.47742849588394165,83.4375,1.0570156002044677,59.5
55,0.5415153086185456,80.625,1.0512543439865112,59.5
56,0.5659744918346405,78.75,1.057562642097473,59.25
57,0.5578701734542847,77.1875,1.0517169427871704,60.0
58,0.5539324462413788,77.8125,1.0504043769836426,60.5
59,0.5812023639678955,79.375,1.0605190515518188,59.0
60,0.561967921257019,78.4375,1.0351624011993408,60.0
61,0.5686479270458221,77.1875,1.0432829570770263,60.25
62,0.5141993939876557,80.625,1.042149257659912,58.5
63,0.6572118639945984,76.875,1.0393697643280029,59.5
64,0.5490999460220337,75.625,1.0454410314559937,59.75
65,0.5123069643974304,80.625,1.043823127746582,58.5
66,0.6001775622367859,77.8125,1.0333578062057496,60.25
67,0.5811952829360962,75.0,1.0400439882278443,59.25
68,0.5205735564231873,81.25,1.0337663459777833,59.5
69,0.56012721657753,77.8125,1.0391536903381349,61.25
70,0.5938353419303894,75.9375,1.0318880367279053,59.5
71,0.5806558310985566,78.125,1.0380347490310669,59.75
72,0.5069672882556915,81.25,1.0335986757278441,60.25
73,0.6032862544059754,77.8125,1.0300855016708375,60.25
74,0.4814498066902161,83.125,1.041103982925415,60.75
75,0.5867359578609467,79.375,1.0364319038391114,60.0
76,0.5761565566062927,79.0625,1.0228553485870362,60.5
77,0.4921033143997192,82.1875,1.0456671190261841,60.25
78,0.5965862154960633,76.5625,1.0382366847991944,60.25
79,0.6312416553497314,77.1875,1.0304562377929687,60.5
80,0.6034526646137237,75.9375,1.040571036338806,60.0
81,0.5846738934516906,75.625,1.0349170446395874,60.5
82,0.48118011355400087,80.0,1.0362195253372193,60.5
83,0.5785331964492798,76.5625,1.0351368188858032,59.75
84,0.5114843428134919,82.1875,1.024012007713318,60.0
85,0.5597775518894196,79.0625,1.020159740447998,61.5
86,0.5497474312782288,78.4375,1.0323262977600098,60.75
87,0.47415328621864317,82.8125,1.0306189155578613,60.5
88,0.5593523979187012,78.4375,1.0243557691574097,61.5
89,0.5615700066089631,79.0625,1.029804081916809,60.5
90,0.5563673436641693,79.6875,1.024545383453369,60.25
91,0.5167902648448944,79.375,1.018747797012329,60.5
92,0.5639230847358704,79.375,1.0195657539367675,60.5
93,0.4831982791423798,81.875,1.0339659690856933,61.0
94,0.5278661727905274,80.3125,1.021933946609497,60.5
95,0.5670089364051819,78.125,1.0329823637008666,59.25
96,0.49286224842071535,82.8125,1.0264419078826905,61.25
97,0.5469678282737732,76.875,1.0314282083511352,60.25
98,0.5957646489143371,76.25,1.024145746231079,61.75
99,0.5326132297515869,77.8125,1.027313323020935,60.75
100,0.5809893846511841,77.8125,1.0277459526062012,61.0
