Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
78,0.8552767157554626,75.9375,1.682410430908203,52.25
79,0.9288416147232056,72.5,1.6971145153045655,49.0
80,0.8385637164115906,75.625,1.6780329608917237,52.5
81,0.8657243847846985,71.5625,1.6764268398284912,51.75
82,0.7161924839019775,78.125,1.6824827766418458,50.0
83,0.9136327505111694,72.1875,1.656665325164795,51.0
84,0.7074358224868774,79.375,1.730630135536194,49.75
85,0.7512034058570862,77.5,1.699818992614746,52.0
86,0.8335177779197693,73.75,1.6833273887634277,49.0
87,0.6687457859516144,76.875,1.700917387008667,50.0
88,0.9410670042037964,72.5,1.7041908407211304,50.5
89,0.8131057381629944,75.3125,1.6666968441009522,51.75
90,0.8022414922714234,75.625,1.6923817682266236,51.25
91,0.7204071283340454,75.9375,1.7199540519714356,51.0
92,0.8151153326034546,76.25,1.7241160678863525,52.5
93,0.6864465355873108,79.0625,1.7205881595611572,51.0
94,0.781061339378357,75.3125,1.6569895458221435,52.5
95,0.8541238069534302,75.3125,1.701736249923706,52.5
96,0.7161769270896912,78.75,1.6803529644012452,52.0
97,0.8542268753051758,72.1875,1.7124838829040527,51.75
98,0.8872547745704651,69.375,1.6905634021759033,51.0
99,0.7410621404647827,76.5625,1.6761360549926758,53.25
100,0.7977852821350098,74.0625,1.6584013271331788,50.0
