Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
1,2.863923501968384,23.125,4.4623148727416995,5.75
2,2.092457103729248,28.4375,3.6198912239074708,9.25
3,1.6500770330429078,44.0625,3.1447930335998535,13.25
4,1.4310655117034912,50.0,2.8347715187072753,18.75
5,1.2809264183044433,56.25,2.564001054763794,25.0
6,1.262365984916687,56.5625,2.4177115058898924,26.75
7,1.1327058911323546,60.0,2.4101679134368896,25.75
8,1.077479076385498,60.625,2.2088187313079835,31.5
9,1.007748532295227,68.4375,2.127514524459839,31.25
10,1.1983126163482667,60.0,2.1235534381866454,34.25
11,1.023686981201172,60.3125,2.0164700603485106,37.75
12,0.9550289273262024,68.125,2.016079454421997,35.0
13,1.025658667087555,65.9375,1.9378875160217286,36.75
14,0.9465109348297119,66.5625,1.909383134841919,38.0
15,1.0203122615814209,67.1875,1.869869031906128,42.25
16,1.0362688302993774,67.5,1.822952823638916,39.5
17,0.981712007522583,70.3125,1.8186097145080566,43.5
18,0.8957630276679993,70.0,1.805402126312256,41.5
19,0.8775424480438232,72.1875,1.7992523193359375,42.25
20,0.9507351040840148,68.4375,1.8084204769134522,43.0
21,0.8467461109161377,69.6875,1.7417723178863525,44.75
22,0.9156459450721741,71.5625,1.7478082656860352,44.25
23,0.989555025100708,69.0625,1.7147336673736573,45.75
24,0.8144108414649963,71.25,1.7198135375976562,47.0
25,0.8402919054031373,70.0,1.6929043674468993,44.75
26,0.8017476797103882,72.5,1.7062530136108398,46.25
27,0.8379344701766968,70.3125,1.6982084655761718,47.0
28,0.8706965923309327,72.1875,1.6844913101196288,47.25
29,0.7588917136192321,74.375,1.6582238960266114,48.0
30,0.8260794401168823,70.9375,1.6825619220733643,46.5
31,0.7589444875717163,74.375,1.653174409866333,48.25
32,0.9469117283821106,70.3125,1.6890175247192383,48.75
33,0.7938709676265716,74.0625,1.680511703491211,47.5
34,0.8882465243339539,73.125,1.6464617729187012,46.75
35,0.7800055265426635,73.75,1.6806042098999023,46.75
36,0.8680552244186401,72.1875,1.674092836380005,47.5
37,0.7961414098739624,71.875,1.6661934757232666,48.0
38,1.0033564925193788,67.5,1.63050386428833,48.0
39,0.8329087376594544,73.125,1.6219531440734862,49.75
40,0.8049036502838135,73.125,1.694101848602295,47.75
41,0.7507319569587707,76.5625,1.6327173137664794,48.5
42,0.8360406041145325,72.8125,1.6102482795715332,50.0
43,0.8269719839096069,70.625,1.594820671081543,50.75
44,0.8563232183456421,72.5,1.6138539695739746,51.25
45,0.7724891722202301,75.3125,1.6240568351745606,50.5
46,0.8661444544792175,72.1875,1.6412560367584228,49.0
47,0.7807363510131836,73.125,1.6311645698547363,49.25
48,0.7643354415893555,72.8125,1.6512193870544434,48.75
49,0.8049764990806579,73.75,1.6257252979278565,51.5
50,0.6892392992973327,75.3125,1.5751578712463379,51.0
51,0.8479861259460449,71.5625,1.5962279319763184,50.5
52,0.8188538193702698,75.0,1.621204242706299,49.25
53,0.8380082011222839,72.8125,1.5790502834320068,51.75
54,0.7070190846920014,74.375,1.6058201122283935,48.5
55,0.7941046833992005,74.6875,1.617253408432007,50.75
56,0.7694164156913758,73.75,1.6109448051452637,49.0
57,0.7377526164054871,76.875,1.6181450176239014,51.5
58,0.760902464389801,74.375,1.5801035261154175,52.5
