Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
78,1.039596390724182,56.875,2.4009125328063963,23.5
79,1.0849841475486754,54.0625,2.425677890777588,23.25
80,1.0002057075500488,55.625,2.44616491317749,20.0
81,0.9977039217948913,50.9375,2.4328552055358887,21.5
82,1.0420676708221435,55.625,2.4253618240356447,21.75
83,1.113672411441803,57.1875,2.4313014793395995,23.25
84,1.0500804662704468,55.9375,2.4034297943115233,23.5
85,0.9984011769294738,54.375,2.3328017807006836,23.5
86,1.0947108149528504,52.5,2.39200439453125,21.5
87,1.0081812739372253,55.3125,2.3633710384368896,22.5
88,1.0651939630508422,54.0625,2.317314109802246,22.75
89,1.068319272994995,55.3125,2.432101888656616,22.5
90,0.9526785850524903,56.25,2.3843281078338623,23.0
91,1.117745280265808,55.3125,2.388527717590332,23.0
92,1.014655590057373,54.6875,2.384729290008545,24.0
93,0.9704306721687317,57.1875,2.42821888923645,22.25
94,0.9948200464248658,54.375,2.367345848083496,22.5
95,1.0752504110336303,53.125,2.341788787841797,23.25
96,1.0939659357070923,51.875,2.36780291557312,23.5
97,1.0434885621070862,54.375,2.370928192138672,23.0
98,1.0972980260849,53.75,2.36848952293396,23.0
99,1.0824314475059509,55.625,2.388553810119629,23.0
100,0.898443341255188,56.25,2.3433620738983154,23.0
