Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
1,1.3687910795211793,48.125,2.4905581665039063,22.5
2,0.9571333289146423,59.375,2.0416727447509766,30.75
3,0.9693905472755432,54.0625,1.8249613666534423,32.25
4,0.9207911491394043,56.875,1.7461054706573487,30.75
5,0.8374316096305847,61.25,1.6788928174972535,33.75
6,0.8763009786605835,59.375,1.6445437574386597,33.0
7,0.8419587969779968,63.75,1.625714569091797,32.25
8,0.7609236478805542,61.25,1.6053545093536377,31.75
9,0.778087043762207,62.5,1.5921572399139405,31.25
10,0.7833701610565186,59.0625,1.570874309539795,33.0
11,0.7664291739463807,61.5625,1.5700433731079102,33.5
12,0.7380089163780212,64.6875,1.5561825609207154,33.0
13,0.7890721678733825,62.8125,1.5424870824813843,33.5
14,0.7544889569282531,65.3125,1.534189863204956,32.75
15,0.706274688243866,64.0625,1.5162154006958009,32.0
16,0.7573369741439819,63.4375,1.530164999961853,34.75
17,0.785046923160553,60.625,1.5012551641464233,34.25
18,0.7009631156921386,66.25,1.4899711751937865,34.75
19,0.679044497013092,68.125,1.4898476696014404,34.0
20,0.659071171283722,70.3125,1.465030541419983,35.0
21,0.6741798996925354,65.625,1.47133234500885,34.5
22,0.6871747255325318,66.875,1.451151180267334,34.25
23,0.6638316512107849,69.375,1.4826575994491578,35.5
24,0.7176916241645813,65.3125,1.4534426403045655,34.5
25,0.6429375886917115,69.375,1.439325771331787,35.25
26,0.7016639232635498,66.5625,1.4451158905029298,37.5
27,0.6544111609458924,65.9375,1.443165535926819,36.25
28,0.6677085041999817,65.625,1.4372766160964965,34.5
29,0.6577042698860168,69.375,1.424062967300415,35.0
30,0.725500476360321,62.5,1.4148951721191407,35.5
31,0.6683862447738648,68.4375,1.4235820960998535,36.0
32,0.6997849106788635,65.625,1.4117897796630858,36.75
33,0.6679933845996857,69.6875,1.415836682319641,36.0
34,0.7691763997077942,62.1875,1.415208992958069,34.5
35,0.688168752193451,68.4375,1.4039842510223388,36.25
36,0.6334689021110534,68.4375,1.4093939304351806,36.25
37,0.6844918966293335,67.5,1.3984538507461548,35.75
38,0.6836787819862366,69.6875,1.3785848808288574,36.25
39,0.6603768706321717,65.9375,1.3811924743652344,36.25
40,0.7371500968933106,65.9375,1.3824140739440918,35.25
41,0.6825416207313537,66.5625,1.3839816904067994,36.0
42,0.7603300094604493,61.5625,1.3775112867355346,35.5
43,0.63056560754776,72.5,1.3684605216979981,36.75
44,0.6503996253013611,65.3125,1.388366847038269,34.5
45,0.6986463904380799,65.625,1.3630311059951783,36.5
46,0.6560538828372955,69.0625,1.364362392425537,34.25
47,0.7597782850265503,67.1875,1.3782035684585572,37.75
48,0.641874897480011,66.875,1.3654603576660156,37.25
49,0.6896283745765686,65.625,1.362470555305481,35.5
50,0.6798371791839599,65.3125,1.3718922805786133,36.0
51,0.6486650824546814,65.625,1.3698983669281006,35.25
52,0.6441412210464478,66.25,1.3630311918258666,35.75
53,0.6630345344543457,68.4375,1.3609834671020509,35.5
54,0.6485270619392395,69.0625,1.3712398386001587,38.0
55,0.6716445684432983,63.4375,1.3614861679077148,33.25
56,0.726299238204956,64.0625,1.3441572332382201,39.75
57,0.6796229600906372,67.8125,1.3495054817199708,36.75
58,0.6206952393054962,70.9375,1.345701994895935,36.5
59,0.7017780900001526,64.375,1.335832405090332,35.0
60,0.6998739004135132,64.0625,1.347372090816498,37.75
61,0.7415177583694458,62.1875,1.3505048036575318,36.5
62,0.5923493206501007,69.6875,1.3374018478393555,37.5
63,0.6364631533622742,70.625,1.3304133796691895,35.5
64,0.6460727334022522,69.375,1.3454160404205322,36.25
65,0.5910304129123688,71.25,1.3473334693908692,37.0
66,0.6807211756706237,65.625,1.336631751060486,37.5
67,0.6884182453155517,66.25,1.3290441370010375,36.25
68,0.62176473736763,68.4375,1.327841989994049,35.75
