Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
1,1.561948037147522,40.3125,2.956493716239929,16.25
2,1.3146649599075317,46.25,2.6623565053939817,18.25
3,1.2391043663024903,47.5,2.4590297651290896,19.0
4,1.0989091277122498,50.0,2.3111053466796876,20.5
5,1.0454390883445739,55.9375,2.189883689880371,22.0
6,0.9618817329406738,52.1875,2.0900439977645875,24.5
7,0.9705794811248779,56.25,2.017411160469055,24.5
8,0.8893336534500123,54.6875,1.9657236194610597,26.75
9,0.8627033710479737,56.875,1.9084174919128418,24.75
10,0.8655217528343201,57.5,1.8598542547225951,26.75
11,0.8663892269134521,58.4375,1.8423459815979004,28.25
12,0.8074796319007873,61.5625,1.804851508140564,28.25
13,0.9166082978248596,56.875,1.798210334777832,28.5
14,0.8390008211135864,60.3125,1.7784246492385865,26.5
15,0.8005584478378296,59.0625,1.763153395652771,25.0
16,0.8533434271812439,57.8125,1.7567439842224122,28.0
17,0.8315131425857544,57.8125,1.7273387384414673,27.75
18,0.7708753228187561,65.0,1.706127734184265,28.75
19,0.7542186379432678,64.0625,1.7023735427856446,28.75
20,0.7333237767219544,65.0,1.696511788368225,27.0
21,0.7361672282218933,63.125,1.6693511486053467,30.0
22,0.7480746269226074,62.8125,1.6794017219543458,27.5
23,0.7212499260902405,60.625,1.6718874549865723,30.75
24,0.8281009197235107,62.5,1.639804449081421,31.5
25,0.7191114306449891,65.3125,1.6527546977996825,28.75
26,0.8090415358543396,63.4375,1.632343807220459,29.75
27,0.71787348985672,63.75,1.6286041450500488,29.0
28,0.7165390014648437,61.5625,1.625122308731079,29.0
29,0.7262391567230224,65.625,1.6253056526184082,31.5
30,0.7976382493972778,61.5625,1.6285787391662598,28.25
31,0.7450261354446411,66.5625,1.6133655023574829,30.25
32,0.7645115852355957,62.5,1.6069681596755983,29.75
33,0.7431015133857727,67.1875,1.5745233821868896,30.25
34,0.8786277174949646,59.375,1.6318377304077147,28.5
35,0.7594290733337402,62.8125,1.595770435333252,29.75
36,0.735865318775177,65.625,1.619488639831543,29.75
37,0.7775357842445374,62.1875,1.5715210247039795,32.0
38,0.7449140906333923,64.375,1.5755164337158203,31.0
39,0.7398726105690002,62.8125,1.5935243463516235,30.5
40,0.817388653755188,62.1875,1.5901340532302857,30.5
41,0.7405183434486389,61.875,1.5501491451263427,31.75
42,0.8042392730712891,57.1875,1.5724691820144654,29.5
43,0.7026775717735291,66.875,1.5625770950317384,32.25
44,0.6649219632148743,63.125,1.5547507858276368,28.75
45,0.7579990863800049,62.8125,1.541164083480835,30.5
46,0.7090259313583374,65.625,1.5640601205825806,29.5
47,0.8186861991882324,61.5625,1.5484040069580078,31.25
48,0.6938084363937378,65.625,1.5332651567459106,33.75
49,0.7230844974517823,63.4375,1.5447355175018311,31.75
50,0.7004876971244812,65.0,1.5616421699523926,32.25
51,0.689732301235199,65.9375,1.5323293781280518,31.25
52,0.6969192385673523,64.0625,1.569652762413025,29.75
53,0.7073353171348572,62.5,1.5236072969436645,32.25
54,0.7163176655769348,65.0,1.530082335472107,31.25
55,0.7068747639656067,63.75,1.571933717727661,31.0
56,0.7773854017257691,61.25,1.5482722091674805,32.5
57,0.7406359791755677,63.125,1.5518701410293578,32.0
58,0.6721111476421356,66.875,1.5297197484970093,32.25
59,0.7601874351501465,62.1875,1.4871318912506104,33.75
60,0.760450279712677,60.3125,1.5220805072784425,34.0
61,0.7905636787414551,62.5,1.5217485904693604,33.0
62,0.6370191216468811,66.875,1.5203022289276122,33.5
63,0.6898692965507507,65.9375,1.519973783493042,33.0
64,0.6923610448837281,66.875,1.5003285837173461,33.5
65,0.645299768447876,69.0625,1.5028869247436523,35.75
66,0.7336052656173706,62.8125,1.500957589149475,33.25
67,0.7412611484527588,65.625,1.5137544202804565,32.25
68,0.6798981666564942,67.5,1.5176307153701782,32.25
69,0.7627999305725097,62.5,1.496027822494507,34.5
70,0.6745170831680298,65.625,1.4951793050765991,33.75
71,0.7493123888969422,58.75,1.4990884447097779,34.0
