Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
91,0.5371569037437439,78.4375,1.0771130657196044,61.5
92,0.4834670901298523,83.75,1.0696804809570313,61.0
93,0.5343942523002625,82.8125,1.07133807182312,62.0
94,0.46649755239486695,83.125,1.0740480470657348,61.5
95,0.4187383413314819,84.375,1.0695499801635742,62.0
96,0.5494714081287384,82.1875,1.0758611965179443,62.0
97,0.4823565363883972,82.5,1.0664502429962157,61.25
98,0.5689568638801574,79.6875,1.065816011428833,62.75
99,0.5114288449287414,82.1875,1.0699834823608398,60.5
100,0.49709736704826357,81.5625,1.0627811527252198,63.25
