Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
1,3.467948007583618,14.0625,4.96495246887207,2.5
2,2.7324199199676515,23.4375,4.463966293334961,3.75
3,2.2148447751998903,31.5625,3.9230425643920896,7.75
4,1.9915539979934693,42.5,3.6675522041320803,9.0
5,2.0413172960281374,32.5,3.471242141723633,12.75
6,1.841048789024353,38.125,3.2779437923431396,12.25
7,1.6715698719024659,42.1875,3.1056914138793945,15.0
8,1.5522040605545044,45.3125,3.0775328159332274,16.0
9,1.603988242149353,44.375,2.963062400817871,17.0
10,1.543168044090271,44.375,2.9645315265655516,15.25
11,1.3958260774612428,48.4375,2.956404514312744,16.25
12,1.4174562215805053,45.625,2.9041419792175294,15.75
13,1.5390306472778321,43.125,2.8792755031585693,16.75
14,1.4119096994400024,50.3125,2.838613176345825,18.5
15,1.2764612913131714,54.6875,2.7838619422912596,21.25
16,1.2503338575363159,54.375,2.7633958530426024,21.25
17,1.333183717727661,52.8125,2.7900822162628174,19.5
18,1.1938861846923827,55.9375,2.7652778148651125,18.5
19,1.243455982208252,55.625,2.7410740661621094,21.0
20,1.2032745480537415,55.625,2.6257464122772216,22.0
21,1.1249253511428834,59.6875,2.6149120998382567,21.75
22,1.1446364402770997,60.0,2.6189803791046145,21.25
23,1.0674356341362,61.875,2.5703696155548097,23.5
24,1.1151447415351867,57.1875,2.601524133682251,21.25
25,1.186211848258972,55.0,2.6214362144470216,23.0
26,1.1977166175842284,53.125,2.5871138763427735,24.75
27,1.1283430933952332,61.25,2.5644677734375,25.25
28,1.046076250076294,61.5625,2.517586393356323,24.0
29,1.013745081424713,61.25,2.5251372241973877,26.75
30,1.1069425702095033,58.4375,2.4593535614013673,24.25
31,1.0662110090255736,60.9375,2.414397954940796,26.25
32,1.197134780883789,55.625,2.397709913253784,27.5
33,1.111962902545929,61.875,2.342384738922119,25.0
34,1.056106436252594,59.6875,2.3512447929382323,27.0
35,1.0923444271087646,62.1875,2.3478167057037354,25.25
36,1.0421550869941711,63.125,2.300851011276245,28.0
37,1.0598389267921449,59.375,2.335425615310669,26.0
38,1.0492474436759949,61.875,2.307486000061035,25.75
39,1.1672679424285888,59.375,2.311691551208496,27.75
40,1.0661951422691345,61.875,2.2683945655822755,26.75
41,1.166117787361145,58.4375,2.3143255424499514,27.0
42,0.9824323415756225,64.0625,2.2374002075195314,27.25
43,0.994587528705597,61.5625,2.2395343589782715,28.5
44,1.069949698448181,63.4375,2.244724063873291,29.25
45,1.0028989553451537,62.1875,2.2342960834503174,27.5
46,1.1392988681793212,57.1875,2.2504418182373045,32.0
47,1.0200974345207214,60.625,2.1613133335113526,31.25
48,1.034194827079773,61.25,2.1712932872772215,29.25
49,0.9787499666213989,65.0,2.15212815284729,28.5
50,0.9663885593414306,66.5625,2.1876706981658938,29.0
51,1.040838372707367,60.0,2.158170576095581,30.75
52,0.94583580493927,62.8125,2.186413679122925,29.0
53,1.0117111206054688,63.4375,2.0881808280944822,30.5
54,1.014221727848053,61.5625,2.1910986137390136,28.0
55,0.9157221913337708,66.25,2.101927719116211,31.0
56,0.980355191230774,66.875,2.1426971912384034,27.25
57,1.0069076657295226,61.5625,2.1423819732666014,32.0
58,1.0858349084854126,60.9375,2.1471853160858156,29.75
59,1.0708575606346131,60.625,2.122435302734375,31.25
60,0.9471484661102295,60.9375,2.187059555053711,30.75
61,0.9736157059669495,62.8125,2.1179844760894775,29.75
62,0.939202344417572,64.6875,2.1404700660705567,30.0
63,0.9456534266471863,66.875,2.117893409729004,33.0
64,0.980323588848114,61.25,2.0780465984344483,34.0
65,0.9885279893875122,59.375,2.1423869228363035,28.5
66,0.8575965762138367,67.5,2.110586681365967,31.75
67,1.0588120102882386,60.9375,2.167294635772705,30.5
68,0.9669656038284302,60.9375,2.1111906147003174,31.75
69,0.9475327134132385,59.6875,2.137935047149658,27.25
70,0.9082085967063904,66.5625,2.0781421566009524,31.0
71,0.9354987025260926,65.0,2.1178545570373535,32.5
72,0.9665583729743957,61.5625,2.106100807189941,30.25
73,0.8691224575042724,66.875,2.1673653602600096,33.25
74,0.9987258315086365,62.5,2.139688711166382,29.5
75,1.0251617550849914,65.0,2.136697769165039,29.75
76,1.0475969791412354,60.3125,2.127060499191284,28.5
77,0.8880774974822998,67.1875,2.067564916610718,29.75
78,1.0009496212005615,63.125,2.1159900665283202,32.0
79,1.0366449356079102,63.4375,2.113226490020752,32.5
80,0.9270498394966126,66.875,2.0479461669921877,33.5
81,1.0108878850936889,61.5625,2.109543733596802,31.25
82,1.124381923675537,60.9375,2.071669063568115,32.0
83,0.894914174079895,65.625,2.0876087236404417,33.0
84,1.1130839705467224,61.5625,2.0217203426361086,31.0
85,1.0200411438941956,59.6875,2.0488521575927736,30.75
86,0.9321873664855957,65.0,2.0202441120147707,33.25
87,0.9152780055999756,65.3125,2.0957597160339354,31.0
88,0.8969130516052246,65.3125,2.121830520629883,31.75
89,0.9561212182044982,63.125,2.138069200515747,31.25
90,0.9217804074287415,62.1875,2.0532426691055297,32.75
91,0.998595929145813,63.125,2.0645068740844725,30.75
92,1.0230454921722412,61.5625,2.0743869590759276,32.75
93,1.0264832854270936,59.6875,2.0902190971374512,33.0
94,0.8952232718467712,63.125,2.073490104675293,33.25
95,0.8662420153617859,67.1875,2.0984986877441405,32.25
96,1.0673859477043153,63.4375,2.132785472869873,30.0
97,0.9647446632385254,64.0625,2.054005298614502,30.75
98,1.0411474585533143,62.1875,2.0902631092071533,31.5
99,1.0125867486000062,62.5,2.107199354171753,30.75
100,1.0449023485183715,62.5,2.055760507583618,32.25
