Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
60,0.6114906191825866,75.625,1.5313318252563477,48.75
61,0.6062455534934997,77.1875,1.5017910051345824,49.75
62,0.6626864910125733,76.5625,1.4890418529510498,49.0
63,0.5585440576076508,78.75,1.5029951047897339,47.75
64,0.6136892974376679,74.6875,1.5057843160629272,46.75
65,0.6924001097679138,74.6875,1.5051635646820067,48.75
66,0.5953001976013184,78.125,1.5027707290649415,48.75
67,0.6845438241958618,74.0625,1.4938794803619384,47.25
68,0.6687950611114502,76.5625,1.499899182319641,48.0
69,0.602416741847992,78.125,1.4911807107925414,47.0
70,0.5922703146934509,77.5,1.4931907081604003,47.0
71,0.6353451013565063,75.9375,1.505001530647278,48.75
72,0.5817451119422913,78.125,1.4762396001815796,50.0
73,0.5437522053718566,80.625,1.4815941524505616,47.0
74,0.6215565145015717,75.625,1.4825308656692504,49.75
75,0.6817339181900024,78.4375,1.4950532388687134,47.0
76,0.7101028800010681,75.0,1.465908908843994,49.0
77,0.5421149432659149,81.25,1.4789169073104858,49.0
78,0.6472338795661926,76.5625,1.4849105739593507,49.0
79,0.6733007669448853,76.5625,1.4751108598709106,49.25
80,0.5501410663127899,78.75,1.4462956142425538,50.0
81,0.6995289564132691,76.25,1.4835227489471436,49.25
82,0.7250009655952454,75.0,1.441983699798584,48.25
83,0.5382463455200195,81.875,1.4614834213256835,50.0
84,0.7485334873199463,73.75,1.4470601272583008,49.25
85,0.6373324036598206,75.9375,1.4397565174102782,48.5
86,0.6353147745132446,77.5,1.4351753520965576,51.0
87,0.5600010275840759,78.4375,1.451250329017639,48.25
88,0.5959691524505615,78.4375,1.4542823266983032,48.5
89,0.603798246383667,77.1875,1.4684919023513794,48.25
90,0.5715770840644836,77.8125,1.4472190856933593,49.5
91,0.6635251522064209,73.125,1.448977098464966,49.0
92,0.6221366703510285,76.875,1.425007905960083,51.25
93,0.677181726694107,74.6875,1.431734733581543,51.5
94,0.5930310487747192,78.75,1.4345219659805297,51.0
95,0.5356866002082825,80.0,1.4160727167129517,51.0
96,0.6887202501296997,77.5,1.433107614517212,51.25
97,0.5927245438098907,77.1875,1.4072937965393066,50.5
98,0.7060098648071289,74.6875,1.4232952165603638,51.0
99,0.6403208136558532,78.75,1.4207574701309205,52.25
100,0.629454904794693,76.5625,1.4096207952499389,50.0
