Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
1,2.120637631416321,36.5625,2.5103891468048096,30.75
2,1.705872941017151,53.75,2.1134321212768556,42.25
3,1.2121118783950806,61.875,1.8533390283584594,46.25
4,1.0921827554702759,64.6875,1.6711070203781129,51.25
5,1.1173900485038757,61.5625,1.513780393600464,55.75
6,0.8828008890151977,68.4375,1.3886103010177613,59.0
7,0.8397218704223632,71.25,1.2930932807922364,59.25
8,0.8427090883255005,72.5,1.2418036127090455,60.5
9,0.880774998664856,67.5,1.1756453227996826,60.75
10,0.778984546661377,70.625,1.1378707551956178,61.0
11,0.6706977248191833,76.5625,1.1034789657592774,61.75
12,0.667467200756073,76.25,1.072621350288391,63.25
13,0.7423318386077881,73.125,1.0523120164871216,63.25
14,0.6992079794406891,75.0,1.0306787538528441,63.25
15,0.6064589977264404,79.0625,0.9953885269165039,64.75
16,0.5474022448062896,78.4375,0.983815279006958,65.0
17,0.6796629071235657,74.6875,0.9607638454437256,66.0
18,0.567279064655304,80.3125,0.9614939594268799,66.75
19,0.5139445424079895,82.8125,0.9423503637313843,65.5
20,0.590025645494461,80.625,0.9179617500305176,67.0
21,0.5298296630382537,82.1875,0.9000845670700073,69.0
22,0.6092328488826751,78.4375,0.8884384965896607,68.5
23,0.5359305679798126,81.25,0.8805752611160278,68.25
24,0.5107988834381103,82.1875,0.8597788619995117,69.25
25,0.5619449138641357,81.25,0.8669787263870239,68.75
26,0.5425962030887603,79.6875,0.8536365795135498,69.5
27,0.5200051963329315,81.875,0.846245551109314,70.25
28,0.4979827284812927,83.125,0.8385648918151856,70.75
29,0.42938092947006223,84.6875,0.8358536052703858,71.75
30,0.4925895035266876,85.625,0.8281740617752075,72.0
31,0.4515643835067749,86.25,0.8129674720764161,72.5
32,0.52611523270607,83.75,0.8056267261505127,73.0
33,0.4850215971469879,82.5,0.8029520034790039,73.5
34,0.5135768532752991,84.0625,0.7997689867019653,73.75
35,0.47520419061183927,83.75,0.7909959030151367,73.5
36,0.46260152459144593,86.25,0.7865671634674072,73.75
37,0.4550166606903076,83.4375,0.7925151395797729,74.25
38,0.4802471101284027,83.125,0.7961839818954468,74.5
39,0.5335227966308593,82.1875,0.7810304498672486,73.5
40,0.48971483707427976,81.5625,0.7768353223800659,74.5
41,0.4931039035320282,83.75,0.7746206474304199,74.5
42,0.42244665026664735,84.6875,0.7768907833099366,74.25
43,0.4636868953704834,85.0,0.7571434307098389,75.0
44,0.49860852360725405,84.0625,0.7619813537597656,74.25
45,0.41957693099975585,86.5625,0.7627268767356873,75.75
46,0.5840135633945465,82.8125,0.7571697974205017,76.25
47,0.4468112409114838,85.3125,0.75379878282547,74.75
48,0.4867537260055542,81.875,0.7529447484016418,75.0
49,0.4406092941761017,85.3125,0.7562973809242248,74.25
50,0.38106347918510436,88.4375,0.7520559120178223,75.5
51,0.4600266754627228,85.625,0.7541917538642884,75.75
52,0.3725894570350647,87.8125,0.750754759311676,75.75
53,0.4386719524860382,86.875,0.744668984413147,76.25
54,0.4118551850318909,86.5625,0.7420979452133178,76.25
55,0.4219446301460266,85.9375,0.7455821442604065,76.25
56,0.44660614132881166,85.625,0.7450636720657349,75.25
57,0.4410982608795166,83.75,0.7368121767044067,75.25
58,0.4863577425479889,85.625,0.7372862839698792,76.25
59,0.44723328948020935,85.625,0.7376398372650147,75.0
60,0.38073721528053284,86.5625,0.7374305987358093,75.0
61,0.3895117998123169,88.75,0.728693916797638,75.75
62,0.4485744297504425,84.0625,0.7281835103034973,76.5
63,0.33615887761116026,87.8125,0.726704432964325,76.5
64,0.3708534002304077,86.25,0.7422204780578613,75.0
65,0.46115241646766664,87.1875,0.7255690622329712,76.0
66,0.40922156572341917,87.1875,0.7383015370368957,75.0
67,0.43061611652374265,86.5625,0.7300744032859803,75.0
68,0.4299038529396057,86.25,0.7269847774505616,75.25
69,0.3647917330265045,85.0,0.7262315702438354,75.5
70,0.36604597568511965,86.5625,0.7258768463134766,75.5
