Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc
1,3.0804503917694093,20.625,4.416121482849121,4.5
2,2.4060486793518066,31.5625,3.8772679424285887,10.0
3,1.8904769659042358,43.125,3.449354820251465,13.5
4,1.6950590372085572,48.4375,3.146287622451782,18.25
5,1.739975094795227,44.6875,2.9697883415222166,20.25
6,1.5061430931091309,46.875,2.7629348182678224,20.0
7,1.3615668535232544,51.5625,2.597343587875366,21.0
8,1.286730408668518,54.0625,2.580318489074707,24.25
9,1.3348877668380736,53.75,2.4882959747314453,24.75
10,1.2576501846313477,52.1875,2.4577526950836184,26.0
11,1.1212637543678283,57.1875,2.435742826461792,26.25
12,1.1213027000427247,58.125,2.4049179458618166,25.5
13,1.2549177646636962,54.375,2.3615934371948244,27.0
14,1.1487785696983337,59.375,2.3538473510742186,27.0
15,1.0250099897384644,63.75,2.3088714504241943,28.25
16,0.97213054895401,62.5,2.307027759552002,31.5
17,1.0959193468093873,60.3125,2.297869396209717,28.75
18,0.9737808465957641,63.4375,2.2739451503753663,31.0
19,0.9874942421913147,64.0625,2.264932813644409,29.0
20,0.9784649968147278,68.125,2.195168905258179,30.75
21,0.8993032574653625,69.6875,2.1628352069854735,32.75
22,0.9472298502922059,67.5,2.176799783706665,31.25
23,0.8704524874687195,69.0625,2.1535149002075196,33.25
24,0.8917509198188782,66.25,2.1567633628845213,31.0
25,0.9489046812057496,65.625,2.1745221328735354,33.5
26,0.9585502505302429,63.4375,2.160308666229248,33.5
27,0.9122108459472656,66.25,2.1458973503112793,33.75
28,0.8354735016822815,72.5,2.1102523517608645,34.25
29,0.8095986366271972,66.5625,2.1227152061462404,34.75
30,0.8880070209503174,67.5,2.0669633102416993,33.25
31,0.8483036398887634,69.6875,2.0687878227233885,36.0
32,0.9551270127296447,62.5,2.0472401905059816,34.75
33,0.8986059188842773,69.0625,2.0317556476593017,33.5
34,0.8766846895217896,64.375,2.009100818634033,37.25
35,0.8812124967575073,69.6875,2.0089313983917236,33.0
36,0.8274545907974243,69.6875,1.9915051746368408,35.25
37,0.8627580046653748,66.25,2.0481118106842042,35.25
38,0.8716317892074585,69.0625,2.008429317474365,34.25
39,0.9570764899253845,66.25,2.0288582706451415,36.0
40,0.9049118399620056,65.0,2.0093735790252687,34.25
41,0.9569208741188049,65.625,1.97978609085083,36.0
42,0.7919939279556274,67.8125,2.0001952171325685,36.0
43,0.8016313195228577,67.8125,1.9575930643081665,35.5
44,0.886459743976593,66.5625,1.9591307258605957,36.0
45,0.8399052143096923,67.8125,1.9667998027801514,36.0
46,0.9653345465660095,64.375,1.9635602188110353,38.0
47,0.8457715153694153,69.375,1.9324136781692505,38.0
48,0.8850647926330566,69.375,1.9381725311279296,37.0
49,0.8290331959724426,69.375,1.927970552444458,35.0
50,0.7775995016098023,72.1875,1.9414182090759278,36.0
51,0.8620452523231507,66.5625,1.9380421829223633,35.75
52,0.7791056275367737,69.0625,1.9451643466949462,35.0
53,0.8458306789398193,70.3125,1.9143467235565186,37.25
54,0.8258454322814941,70.3125,1.9142351627349854,36.75
55,0.7504375100135803,72.8125,1.8828518867492676,36.25
56,0.8359345436096192,72.8125,1.8983545589447022,34.5
57,0.8469674229621887,66.875,1.8826097774505615,36.5
58,0.9169363617897034,66.5625,1.9021061229705811,35.0
59,0.8995128631591797,65.9375,1.8650061893463135,38.0
60,0.7760449409484863,68.75,1.8973280525207519,35.25
61,0.769650149345398,70.3125,1.8676503467559815,36.25
62,0.7983696341514588,71.25,1.857037672996521,37.75
63,0.7356817364692688,71.5625,1.8488181304931641,36.5
64,0.7869844079017639,65.0,1.8442366027832031,38.0
65,0.8469374775886536,68.4375,1.8710242223739624,37.25
66,0.723045802116394,72.8125,1.8759821796417235,36.25
67,0.8613958239555359,67.8125,1.8443979835510254,36.25
68,0.8297641277313232,70.0,1.8552728176116944,37.25
69,0.7707834362983703,69.0625,1.8396961402893066,37.0
70,0.7488374710083008,70.0,1.8125252771377562,37.25
71,0.7811638712882996,71.875,1.8750050926208497,37.25
72,0.754076111316681,70.0,1.8264487838745118,37.5
73,0.6803542256355286,76.25,1.8214380311965943,36.75
74,0.7886101245880127,70.625,1.8260736131668092,39.75
75,0.84487464427948,70.0,1.814959669113159,38.25
76,0.8670769572257996,69.375,1.8123695468902588,38.0
77,0.6829645276069641,74.375,1.7963797283172607,37.75
78,0.7994867324829101,69.375,1.8053812503814697,38.0
79,0.8372411489486694,66.25,1.8062557220458983,38.25
80,0.708352017402649,73.125,1.7499553775787353,38.25
81,0.8492436051368714,67.5,1.797593011856079,39.75
82,0.9046818137168884,68.125,1.76523512840271,38.5
83,0.7165296077728271,75.3125,1.77483717918396,38.0
84,0.9153677701950074,66.5625,1.7337041473388672,41.0
85,0.8095026135444641,66.875,1.7553356170654297,38.5
86,0.7822922110557556,70.3125,1.726663966178894,40.0
87,0.7214003741741181,70.0,1.7709699583053589,41.0
88,0.754157030582428,70.0,1.8055077219009399,38.75
89,0.7462507367134095,72.1875,1.8075593757629393,37.0
90,0.7158844113349915,72.1875,1.7886498355865479,39.75
91,0.804432213306427,66.5625,1.780169129371643,37.75
92,0.80130535364151,67.5,1.7447793340682984,41.25
93,0.8372429132461547,67.8125,1.7690077018737793,41.5
94,0.7345199227333069,69.375,1.7461486148834229,42.0
95,0.6925558090209961,73.75,1.752130651473999,40.75
96,0.8610588192939759,71.25,1.7578162813186646,39.25
97,0.7471557855606079,70.0,1.7094597816467285,42.5
98,0.8602491974830627,69.0625,1.7481381130218505,41.0
99,0.7965721011161804,69.375,1.7628297233581542,40.25
100,0.8060067176818848,67.1875,1.7389028453826905,39.5
